"dataset_id","parent_dataset_id","domain","source_url","accessed_at","source_file","source_md5","loader","variable","transform","subset_rule","family_hint","n","skewness","excess_kurtosis","support_sign","theta_star","load_ok","load_error","notes","specialist_id","mode","condition_id","contamination_rate","outlier_scale_mad","contamination_type","m_requested","m_effective","contam_condition","contamination_mode","natural_z_threshold","subsample_R","paired_bootstrap_B","estimator","mean_mse","q95_mse","bias","n_replicates","mean_requested_tail_n","mean_empirical_tail_n","mean_natural_pool_n","mean_natural_body_n","preregistration_version","profile_gate_enabled","profile_gate_policy","benchmark_policy_primary","oracle_audit_secondary_only","paired_ci_policy","strict_ci_contains_point_policy","fdr_policy","output_layout_policy","pareto_tolerance_relative","wins_saturation_cap","futility_stop_enabled","depth_probe_secondary_only"
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",30,0.2,9,"symmetric_t",1000,1000,"0.2|9|symmetric_t","endogenous",3,800,500,"mean",0.328113166670615,0.720236912997658,NA,800,200,200,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",7,0.15,12,"symmetric_t",300,300,"0.15|12|symmetric_t","endogenous",3,800,500,"median",0.563387026853292,2.09197805446975,NA,800,45,45,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",19,0.15,12,"symmetric_t",500,500,"0.15|12|symmetric_t","endogenous",3,800,500,"median",0.35726681232206,2.09197805446975,NA,800,75,75,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",31,0.15,12,"symmetric_t",1000,1000,"0.15|12|symmetric_t","endogenous",3,800,500,"median",0.227041910105633,0.306509285950125,NA,800,150,150,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",9,0.15,15,"symmetric_t",300,300,"0.15|15|symmetric_t","endogenous",3,800,500,"median",0.522838735102669,2.09197805446975,NA,800,45,45,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",21,0.15,15,"symmetric_t",500,500,"0.15|15|symmetric_t","endogenous",3,800,500,"median",0.36211217352865,2.09197805446975,NA,800,75,75,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",33,0.15,15,"symmetric_t",1000,1000,"0.15|15|symmetric_t","endogenous",3,800,500,"median",0.235839468479462,0.306509285950125,NA,800,150,150,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",11,0.15,20,"symmetric_t",300,300,"0.15|20|symmetric_t","endogenous",3,800,500,"median",0.531516323404198,2.09197805446975,NA,800,45,45,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",23,0.15,20,"symmetric_t",500,500,"0.15|20|symmetric_t","endogenous",3,800,500,"median",0.340843765030369,2.09197805446975,NA,800,75,75,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",35,0.15,20,"symmetric_t",1000,1000,"0.15|20|symmetric_t","endogenous",3,800,500,"median",0.242803140400761,0.306509285950125,NA,800,150,150,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",1,0.15,4.5,"symmetric_t",300,300,"0.15|4.5|symmetric_t","endogenous",3,800,500,"median",0.529098550499137,2.09197805446975,NA,800,45,45,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",13,0.15,4.5,"symmetric_t",500,500,"0.15|4.5|symmetric_t","endogenous",3,800,500,"median",0.328479995325497,0.895610862339841,NA,800,75,75,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",25,0.15,4.5,"symmetric_t",1000,1000,"0.15|4.5|symmetric_t","endogenous",3,800,500,"median",0.249364566263035,0.306509285950125,NA,800,150,150,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",3,0.15,6,"symmetric_t",300,300,"0.15|6|symmetric_t","endogenous",3,800,500,"median",0.541668813922155,2.09197805446975,NA,800,45,45,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",15,0.15,6,"symmetric_t",500,500,"0.15|6|symmetric_t","endogenous",3,800,500,"median",0.353721157764753,2.09197805446975,NA,800,75,75,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_boot_amis_auto__depth_upper_tail_enriched","RD_boot_amis_auto","rdatasets_boot","https://vincentarelbundock.github.io/Rdatasets/csv/boot/amis.csv","2026-06-16 10:10:46 -0400",NA,NA,"inline_depth_probe","__auto_numeric__","raw","auto_numeric_column; rdatasets_rows=8437; rdatasets_n_numeric=4; depth_probe=upper_tail_enriched","empirical_public",8437,0.157728141282702,-0.111173539912174,"strictly_positive",39.5536328078701,TRUE,NA,"Rdatasets public catalog: boot amis - Car Speeding and Warning Signs ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/boot/amis.html V5 secondary within-dataset depth probe; not independent N.","TAX-Q1R010","original_regime",27,0.15,6,"symmetric_t",1000,1000,"0.15|6|symmetric_t","endogenous",3,800,500,"median",0.243186977961505,0.306509285950125,NA,800,150,150,257,8180,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
