"dataset_id","parent_dataset_id","domain","source_url","accessed_at","source_file","source_md5","loader","variable","transform","subset_rule","family_hint","n","skewness","excess_kurtosis","support_sign","theta_star","load_ok","load_error","notes","specialist_id","mode","condition_id","contamination_rate","outlier_scale_mad","contamination_type","m_requested","m_effective","contam_condition","contamination_mode","natural_z_threshold","subsample_R","paired_bootstrap_B","estimator","mean_mse","q95_mse","bias","n_replicates","mean_requested_tail_n","mean_empirical_tail_n","mean_natural_pool_n","mean_natural_body_n","preregistration_version","profile_gate_enabled","profile_gate_policy","benchmark_policy_primary","oracle_audit_secondary_only","paired_ci_policy","strict_ci_contains_point_policy","fdr_policy","output_layout_policy","pareto_tolerance_relative","wins_saturation_cap","futility_stop_enabled","depth_probe_secondary_only"
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",3,0.05,30,"clustered_symmetric",500,500,"0.05|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.35",13.9588464851617,36.31642752952,NA,500,25,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",5,0.05,30,"clustered_symmetric",1000,1000,"0.05|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.35",12.8960924928433,27.0885596687241,NA,500,50,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",2,0.1,30,"clustered_symmetric",300,300,"0.1|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.35",15.5079297595934,43.7275917726109,NA,500,30,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",4,0.1,30,"clustered_symmetric",500,500,"0.1|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.35",13.7319512047755,38.8790462765173,NA,500,50,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",6,0.1,30,"clustered_symmetric",1000,1000,"0.1|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.35",12.6508824889872,27.1376986871156,NA,500,100,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",1,0.05,30,"clustered_symmetric",300,300,"0.05|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.5",18.483490297916,52.5477659644702,NA,500,15,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",3,0.05,30,"clustered_symmetric",500,500,"0.05|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.5",17.6297651115626,43.0800459902081,NA,500,25,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",5,0.05,30,"clustered_symmetric",1000,1000,"0.05|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.5",16.7170584021421,32.9866012194213,NA,500,50,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",2,0.1,30,"clustered_symmetric",300,300,"0.1|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.5",19.1200422133846,51.1643128735283,NA,500,30,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",4,0.1,30,"clustered_symmetric",500,500,"0.1|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.5",17.3195736460176,45.8884453943939,NA,500,50,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",6,0.1,30,"clustered_symmetric",1000,1000,"0.1|30|clustered_symmetric","endogenous",3,500,500,"catoni_a0.5",16.4212817240206,32.9422911795163,NA,500,100,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",1,0.05,30,"clustered_symmetric",300,300,"0.05|30|clustered_symmetric","endogenous",3,500,500,"equal_weight",11.5091479904006,32.3865792639607,NA,500,15,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",3,0.05,30,"clustered_symmetric",500,500,"0.05|30|clustered_symmetric","endogenous",3,500,500,"equal_weight",10.7146608216946,26.9926058247174,NA,500,25,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
"RD_cluster_xclara_auto","RD_cluster_xclara_auto","rdatasets_cluster","https://vincentarelbundock.github.io/Rdatasets/csv/cluster/xclara.csv","2026-06-15 22:49:52 -0400","/home/alrier/Documents/Final_Results_15June2026/06_REALWORLD_EXTERNAL_BATTERY_40DATASETS/realworld_battery_40datasets_full_run/99_recovery_logs/downloads/RD_cluster_xclara_auto.csv","e2263d29e7e26eb1ab08dfb2cb4dd687","rdatasets_auto_numeric","V2","raw_auto_numeric","auto_numeric_column; rdatasets_rows=3000; rdatasets_n_numeric=2","empirical_public",3000,0.212773077646078,-1.37695919535228,"contains_nonpositive",22.862141031766,TRUE,NA,"Rdatasets public catalog: cluster xclara - Bivariate Data Set with 3 Clusters ; doc=https://vincentarelbundock.github.io/Rdatasets/doc/cluster/xclara.html","TAX-Q1R025","original_regime",5,0.05,30,"clustered_symmetric",1000,1000,"0.05|30|clustered_symmetric","endogenous",3,500,500,"equal_weight",10.1270800905251,20.1133251365811,NA,500,50,0,0,3000,"V5_audit_ready",TRUE,"Pre-registered empirical profile gate: bounded/proportion by hint/domain; zero-inflated/count by hint/domain; normal_like when abs(skew)<=0.50 and excess_kurtosis<=1.00; heavy_tail_symmetric when abs(skew)<=1.00 and excess_kurtosis>3.00; lognormal_like when skew>1.00 with positive support; weibull_like when skew>0.50 with positive support; otherwise empirical_unknown.","profile_preregistered",TRUE,"paired bootstrap aligned to the same reported gain statistic",TRUE,"Benjamini-Hochberg FDR is computed at dataset level on external_dataset_level_decisions.csv for primary eligible in-regime rows only. Primary alpha=0.05; secondary sensitivity alpha=0.1.","01_results_basic contains compact final results; 02_reports contains generated report files; 03_audit_ready contains full provenance, decisions, oracle audit, and split CSVs; 98_discarded_nonfinal is reserved for obsolete or nonfinal byproducts; 99_recovery_logs contains downloads, checkpoints, temporary recovery outputs, and logs.",0.005,10,TRUE,TRUE
